,axial_max,tang_max,index_of_axm,index_of_tnm,axial_in_mxt,tang_in_mxa,cone_angl,frequancy,label
533,-11.7572587690388,-11.500130623707204,30,46,-12.57618695759741,-8.915258827926033,14,118.94443405,1
534,-11.6591746666999,-7.67506944966296,17,37,-7.68023875653614,-6.49708757465787,13,95.81523352,1
535,-11.6440401738625,-11.01756000437107,30,37,-5.31090647717017,-7.431974949993746,14,136.51060934,1
536,-12.8551317952067,-11.706587413359205,21,37,-7.90063176374509,-9.5320000030872,14,130.34830121,1
537,-11.9805598444706,-6.63205663706635,8,40,-8.16571011531606,-6.342407535530203,13,128.24544883,1
538,-14.4005032837758,-8.748984937762685,22,41,-13.20270002218309,-7.322838900218695,8,27.0100254,0
539,-11.7449644590376,-7.612935706046462,21,40,-9.15683180292079,-5.5356128017283215,14,104.39804182,0
540,-14.2296229696157,-5.7377526809154595,2,38,-11.02552891156164,-7.499862952785531,7,7.609749,0
541,-12.4474895821484,-3.6959425208125936,14,36,-9.8294092710883,-4.010014453294751,9,25.83668497,0
542,-11.2379419096128,-10.81225790391196,30,41,-6.76714898338374,-8.47011902423487,14,136.72923407,1
543,-12.7681758513079,-11.69167843579273,30,42,-7.60821333990056,-11.590171574461698,7,111.70582626,1
544,-14.3301932379073,-13.698360495680404,23,47,-11.98382217300012,-11.631201000367387,14,133.16139519,1
545,-13.4821809678129,-9.886962298097568,11,46,-13.94309439349552,-10.669765283936403,11,26.51023357,0
546,-12.902999200439,-11.574291917549989,27,45,-11.67337830488566,-9.925696301438787,7,128.63815389,1
547,-11.8846371978255,-12.682451571427178,16,43,-10.34823777341502,-11.497398672890707,8,107.66723977,1
548,-11.6158796736208,-9.69631790070558,25,35,-6.66116467998739,-7.510968953820656,13,94.57665385,0
549,-11.9266959226033,-4.707719639020333,30,37,-8.53453838705294,-3.124204048989382,7,100.4021681,0
550,-13.9788444657028,-16.281703522304472,30,51,-11.24669031966728,-14.3181458095702,14,133.69956226,1
551,-14.0237638955424,-3.1708210007626434,4,34,-14.08063527672292,-2.7024649705069734,10,0.73732091,0
552,-12.6954949968427,-6.009325977573827,2,38,-11.53266542180423,-6.289252952494092,14,7.39458033,1
553,-11.5432526057285,-5.902143314170571,29,36,-10.98197125057866,-4.275046265246258,13,37.16130364,0
554,-12.3998905861677,-8.41790784318773,26,41,-10.2160222772203,-7.292460117454416,9,135.06171199,1
555,-13.061353547014,-5.863536341192653,4,40,-13.68079848684419,-6.235021439222264,8,8.19887581,0
556,-12.7276875857351,-9.16569749238182,29,39,-9.94244459365603,-8.898748463187712,13,98.15845122,1
557,-11.5542808104746,-10.068111714736197,30,39,-6.98575952708969,-6.161835131956291,7,134.02875562,1
558,-13.1765931733234,-13.55334991222383,30,39,-8.00379278709833,-10.668887532375757,11,136.68296118,1
559,-12.2362686854475,-16.384451700869217,30,41,-6.04156728077056,-13.762765580059222,12,136.54949385,1
560,-12.0941506080868,-15.330464688315942,30,43,-6.52823242767986,-13.13963585431814,8,136.74019951,1
561,-11.3843524830093,-13.750932409275233,30,41,-8.1361649925709,-8.141018886538925,7,135.5871566,1
562,-13.9929403703392,-12.835780295615013,29,42,-10.06249340151417,-11.48155068626107,13,135.41452379,1
563,-12.7331403782938,-14.38819446006069,30,45,-10.2853111793123,-11.719239934456777,10,132.68017625,1
564,-11.7181945780134,-4.681004224042534,14,38,-10.8984089004038,-2.7034583815987236,12,81.55133555,1
565,-13.2726691213132,-9.347165498661084,26,45,-11.47867759607992,-6.200513317811726,10,136.63482254,1
566,-12.0604896786488,-11.221381293499189,30,42,-8.05700782885786,-8.185666151152533,12,136.0062681,0
567,-12.0846744499272,-8.839631111793647,30,40,-10.03938859963053,-7.6508855484455065,8,94.14644505,1
568,-13.4791060704096,-11.810036464415493,4,44,-12.68501886369007,-12.396642181752574,10,113.96158353,0
569,-10.938328746001,-6.589887098826777,14,31,-5.62112141090145,-2.2373769372550942,7,47.94135924,1
570,-14.2271640351542,-14.528909493874286,8,52,-11.19611378624947,-15.403065920191466,14,136.7496566,1
571,-13.9672911026735,-8.803413625301939,29,48,-13.51197946159981,-10.099671163023837,13,118.13451632,0
572,-13.5209999892051,-11.752250100626956,30,43,-11.46965443125082,-9.840549936477192,6,66.7130046,0
573,-12.167710601418,-4.010187582682933,5,38,-12.5070973135558,-5.094615103936489,9,18.40174037,0
574,-14.5739363843988,-16.687560364574576,26,41,-8.5850931380978,-15.495584925774176,10,136.13826855,1
575,-11.6754678978162,-10.10554828621713,9,37,-6.28431652460937,-8.182409240178373,12,135.28918317,1
576,-11.9795960062133,-9.82392496259565,29,38,-10.24635519636034,-10.479574150277159,14,115.9053408,1
577,-11.7915003589145,-9.622263868375054,27,34,-9.49444189735472,-9.040148840841773,9,119.18764069,1
578,-12.0885596956226,-14.094087913180122,29,41,-9.95267777181612,-12.36895377216381,15,136.74109806,1
579,-12.4258530243508,-15.754814485399706,30,47,-11.26898025958572,-14.374612457971693,15,136.7516059,1
580,-13.3727781508807,-11.592643164509347,21,46,-9.42393467482306,-12.033565191062555,14,135.97867679,1
581,-14.9441524601844,-17.709438837004168,29,54,-12.72129072061143,-16.7242554123872,7,136.75203888,1
582,-13.405399814475,-15.372017035345559,30,46,-8.24305588576802,-13.461015405322293,6,121.84034411,1
583,-12.6145806407796,-4.027668281750071,10,37,-9.65516186427506,-5.156288251030142,7,8.79733287,0
584,-11.0776888931772,-11.447642665796648,30,48,-10.77633030501252,-8.30799968979072,12,132.21423691,1
585,-13.8454302655486,-13.889300457788782,10,46,-11.95577236990023,-13.777190725801889,12,136.56432432,1
586,-11.748721507027,-4.0294380859442,8,38,-10.92255203950408,-3.39980167549907,10,11.32878798,0
587,-12.9305371589142,-12.439188884023451,30,43,-8.00243047005494,-10.672442989238792,15,136.70957526,1
588,-14.3754324053592,-15.171175646276692,30,49,-9.94517190398701,-13.275061921941585,11,136.75146111,1
589,-12.2027989953666,-4.639933512574411,11,36,-10.84217362707307,-4.319641965914466,8,6.327674,0
590,-13.7479866798348,-14.27603598282717,23,48,-10.32941333411536,-14.09451040723107,9,135.25754694,1
591,-11.9668794282756,-7.288844533085134,3,38,-9.16299325527876,-8.624841512059607,8,107.8059537,0
592,-13.9351404201323,-4.081867835359255,2,35,-11.92935251146734,-5.922452684315671,6,0.13458529,0
593,-12.4345852037314,-8.876600347804905,29,36,-8.99676997284337,-7.349378866189081,10,34.81668944,0
594,-14.171358348161,-12.778980821033564,30,51,-13.16652292954059,-11.959314498602724,8,136.13429543,1
595,-11.7431154664376,-5.596754526699179,26,38,-11.03124197979007,-5.358849746707582,6,20.92579554,0
596,-11.4071308070054,-4.128310824620689,19,41,-11.09430215574624,-3.678954495912972,8,124.99150703,1
597,-10.9653072041058,-4.884785924773354,30,42,-7.12099759107458,-3.347721681186856,12,135.2638081,1
598,-12.2617339209149,-11.064674941765697,30,49,-10.50273355680004,-8.667761039630781,14,125.54257181,1
599,-11.664461247513,-2.980554394798663,3,34,-10.21961977277925,-1.359595255692156,10,0.76343261,0
600,-10.9834601037744,-10.565809951985491,30,39,-6.52930679431311,-7.287108436286223,14,136.46564888,1
601,-15.0090264299844,-13.990718896232885,16,45,-10.99805317928717,-13.824967411763366,9,128.57282894,1
602,-12.9118411459999,-10.325015513379002,23,42,-7.79846724649733,-10.157222480982973,8,89.48384578,0
603,-11.7786347094124,-3.5387062556033033,9,38,-10.54500915853086,-3.022296640765454,15,79.79665299,0
604,-11.5426386460022,-6.535483233972961,27,36,-6.82151444638283,-4.587696468436965,14,87.04958677,0
605,-12.0251683489032,-9.119984877631968,28,44,-8.78031835378406,-7.39329728048741,15,48.80689946,0
606,-12.2294045064276,-9.324275738255976,28,39,-8.3310943800361,-7.985676260499371,10,70.33841308,0
607,-12.2536376872507,-12.388977131752728,30,44,-10.09752400800233,-12.404109033418045,11,136.36513072,1
608,-12.7594575453485,-9.794377814663392,11,37,-10.93346054970827,-9.761977087359679,14,82.99222767,1
609,-14.571735583535,-7.584412776769755,3,44,-14.22327556256872,-11.233223191062391,9,14.03687741,0
610,-15.3104319264663,-15.036460615244113,30,48,-12.8649707428408,-13.552081185544496,8,136.47946387,1
611,-11.624911768961,-4.064335058778612,2,32,-10.75464470956174,-4.735695945709498,9,1.46631145,0
612,-11.4757066453041,-8.858483779059227,22,40,-10.02711332684972,-6.779052397074494,15,127.93732677,0
613,-11.9279365967628,-6.1534772541042475,27,44,-13.93151852157621,-6.207301081627012,7,5.70032915,0
614,-12.670826984208,-3.0976877228365005,3,36,-12.33047831232974,-4.481441321819265,8,15.92360107,0
615,-12.2656014582273,-9.432212592241267,27,40,-10.91604497739642,-8.023142251086899,15,126.75236873,1
616,-12.230638187669,-5.665831221097003,8,39,-12.13946848760853,-5.796440308453716,14,46.71806396,0
617,-13.8895029660485,-11.177725768099684,12,44,-12.1567759026271,-10.52053662998485,8,129.80850065,1
618,-14.4557722493788,-14.582557805847642,30,45,-11.01923674970566,-12.708983230570261,9,136.03981371,1
619,-11.4617981527452,-11.69797411224917,29,41,-5.79945818810536,-8.876682012157543,11,136.56745589,1
620,-11.3471490063698,-1.9193153977517454,18,34,-9.23951404499457,-0.888100697365271,6,7.37438537,0
621,-13.618169535441,-15.317997333260408,30,52,-9.6342736778699,-13.724659783989544,9,136.71131304,1
622,-11.6796744215916,-7.056736624104353,18,46,-10.84190058914277,-7.148579915604165,6,97.80700554,0
623,-11.7134168512364,-12.397640712371874,30,42,-8.13252355906263,-8.383871687546629,7,132.87098205,1
624,-14.2403822669915,-11.220816479595296,17,41,-11.7683657837085,-10.031802363091197,10,14.88144329,0
625,-11.7065646416121,-5.775586758280195,23,35,-9.62938292678201,-4.856912111973427,6,14.17626449,0
626,-13.7177599038523,-11.962535301114357,30,46,-9.63475430689682,-10.279964068048143,6,136.32182448,1
627,-13.909608250352,-16.328643052608726,27,44,-10.86901999621578,-14.532628222003446,13,136.45426336,0
628,-12.4329401238284,-11.255653778783802,30,37,-7.39396255791371,-9.910561267856185,13,129.23431813,1
629,-14.2335240396124,-11.867400376059424,25,46,-9.43044574928419,-12.529436712018798,7,130.94042439,1
630,-12.4833364077106,-5.68056311037836,23,38,-9.10792620367632,-4.258223785490783,8,47.62531729,1
631,-11.8619683063379,-2.7791536883655805,22,39,-10.47302653794486,-0.8883808550713255,6,17.12378529,0
632,-11.8585197789412,-7.850996948067923,19,41,-8.82966253367324,-8.549684770397242,14,76.54399068,0
633,-16.5647256197065,-17.8158826084825,28,54,-12.58754514777384,-16.7242554123872,10,136.75213529,1
634,-11.8172134808751,-6.395096013382261,10,37,-10.34709645513342,-4.848313158155234,11,7.98917389,0
635,-12.0706895550019,-8.767764264663631,24,45,-12.81106247843935,-7.60903657175672,9,75.79175698,1
636,-11.5899984668372,-7.704760734882077,30,42,-11.940569486077,-5.499686799718436,9,77.88712468,1
637,-11.5136001664924,-11.195881644149459,29,44,-10.9344186458477,-9.133277371148358,9,136.26471301,1
638,-11.3734524027242,-6.499851620280674,7,35,-8.96683771335154,-5.152054586548948,13,65.53705306,0
639,-11.7599186392802,-12.78675597182059,30,42,-8.02895236950989,-8.215283741190822,13,132.67834864,1
640,-13.0801328261387,-6.8396781910843245,24,45,-12.76450532910836,-5.892779917109106,12,21.8317933,0
641,-11.1582136350494,-4.270174402940949,22,33,-9.57989621317268,-1.7851343921435987,9,22.45792972,0
642,-11.0750573235563,-3.8266078361355973,30,39,-6.1632649894933,-2.0363085244042,9,90.53895948,0
643,-11.7148194287844,-14.969492777342374,30,41,-5.53920607873493,-9.916631596445335,7,136.751908,1
644,-13.0376948226534,-13.558649069240452,15,43,-9.87841751360601,-15.772002823266789,14,135.77733457,1
645,-12.4230925847439,-15.88818355370153,30,40,-7.2662185354983,-12.857635216467656,13,135.88763097,1
646,-12.4317317616394,-6.582828923139161,10,41,-12.1179948268035,-7.052783266708859,10,62.89824173,0
647,-13.3016302340063,-12.03101433725973,30,41,-11.17395651957229,-8.36948968789267,8,115.32573046,1
648,-12.7971345655882,-7.422124793820238,3,41,-12.74735589499994,-7.811208134558205,7,19.46400587,0
649,-13.9279308613714,-11.628124138682196,24,39,-11.88331553199607,-11.173609161003725,12,129.92584442,1
650,-11.554823986632,-7.029109784425275,19,36,-8.83202667606235,-6.672899194187639,13,34.38046294,1
651,-11.5051654104801,-7.678210780124482,17,35,-6.72465700116688,-6.813615436647968,9,120.12750824,1
652,-13.1080734233584,-12.790295441470034,9,43,-12.2803291142125,-11.764553997723803,9,71.11138874,0
653,-11.6926360028684,-11.124875883941623,30,39,-7.50055034717441,-9.101794308168259,12,127.83743135,1
654,-11.385542744861,-11.310444055706908,30,43,-8.27095807105008,-8.261673214119691,12,127.06719605,1
655,-11.9364088522615,-11.301056389835813,30,41,-7.3391874548937,-7.653515903964429,7,136.67997622,1
656,-11.3098469303015,-3.3799645934416827,22,33,-7.20149587503327,-2.1263664544312224,8,24.21712651,0
657,-11.891176616371,-12.139189331115727,25,40,-8.12528899577243,-10.05310103922243,11,128.49442939,1
658,-11.6002008237977,-10.3625067654486,30,42,-8.3436226171562,-8.369061793219057,6,131.95312963,1
659,-14.1841242966968,-16.30950351796558,21,49,-10.57761497740603,-16.01758237540548,11,136.33512577,1
660,-11.7102953538796,-8.717297999652157,21,43,-9.42373097027292,-8.843675019998086,7,129.92229977,1
661,-12.8757279917727,-11.629041213173856,29,45,-9.19713563518436,-10.622196959811198,12,134.67010496,1
662,-12.7672894443246,-13.784148783986687,29,44,-8.75778385538616,-13.24771372705011,6,135.26278342,1
663,-14.0332572277858,-6.973205076415775,29,42,-12.47862833563594,-6.095154444240366,10,51.13845257,1
664,-12.1240813660507,-16.61736326210176,30,50,-6.39812007518313,-13.235190304543902,15,136.7521362,1
665,-14.800523545866,-9.947109288547376,4,42,-12.32291531415518,-9.389731775604918,7,76.41095965,0
666,-15.8252023501252,-15.383053863657572,29,46,-12.6674125717594,-14.180336639663635,12,122.1377966,1
667,-13.4893625260771,-8.94763902539638,25,44,-12.89383064284899,-8.641570549795492,9,123.60607745,1
668,-12.1000306974443,-11.437719914659787,24,42,-9.80545609366486,-11.297964042329665,14,134.99516278,1
669,-15.1139048548225,-10.738395650293779,3,38,-12.57477885200792,-11.503697804190631,6,37.5383811,0
670,-11.5895983576026,-1.3874577729084159,12,38,-11.9698577642413,0.028048017402305447,6,0.20763822,0
671,-13.1123512463493,-7.936416405571354,16,44,-12.43367646957757,-7.861467385372176,9,133.55887216,1
672,-14.7195551790529,-10.235431556588281,8,46,-13.96774931986153,-11.878618670810264,10,30.99496637,0
673,-12.8191586183329,-15.680992857290743,25,48,-10.43720863623346,-14.580770519959028,13,136.74741879,1
674,-10.9931133025083,-8.505607751458403,29,42,-8.65967242311044,-6.5664098817403485,14,117.66524403,1
675,-13.470601529292,-10.252988667465235,28,41,-10.28265571676089,-9.862977434420053,12,115.78272551,0
676,-13.712699214353,-9.637598686407731,19,43,-9.86390400052349,-9.082419130189058,8,124.10409502,1
677,-13.9333334350057,-12.775974754232308,29,48,-12.33009925152682,-11.991005915071227,11,117.82987029,0
678,-15.6403954740673,-17.79222218175422,30,54,-10.11102689431369,-16.7242554123872,12,136.75213604,1
679,-11.9441566488066,-2.9362302201020043,6,36,-10.37251277649934,-1.9596823791270772,8,1.28166923,0
680,-13.1096545247922,-7.57244156052233,11,47,-13.37026790219479,-7.6974277652812635,11,79.37618039,1
681,-12.148135509038,-7.986699752161577,8,36,-11.99663992609232,-9.637118335228124,12,13.60228103,0
682,-13.143292613804,-13.292908900875101,30,46,-10.81723784828862,-12.360166437794241,7,136.75177615,1
683,-13.0073304234078,-6.800638620275395,5,37,-11.485999601189,-6.4189258530025075,7,71.13533172,1
684,-11.9443614608417,-2.7714106283796713,25,35,-10.7036698622162,-3.1116396713943715,15,50.08529512,0
685,-12.7739350275848,-9.004432390444439,30,38,-11.70838220830676,-8.401479256555834,13,48.63429413,0
686,-13.1818796550754,-8.666623878690642,22,40,-9.51866222743805,-7.946535571642761,14,128.08757815,1
687,-11.9813945543487,-6.471127428464612,30,37,-7.82737719145036,-3.431348015216079,13,77.74691588,1
688,-11.2985526503844,-16.573838890358726,30,42,-4.47358146370702,-11.866642301011268,9,136.75213601,1
689,-12.8528798307239,-10.890598092142021,16,39,-10.92399390694114,-9.222358953385266,6,47.28242821,1
690,-11.6558734386472,-7.4886129249646896,29,39,-10.36445361049844,-6.488175022480686,8,71.06403011,1
691,-15.7580140883937,-13.437586238192194,6,46,-14.13778943962012,-14.695393496587686,15,133.60339903,1
692,-14.0913083305972,-9.500967803239577,14,33,-11.27968591951788,-6.088193973639706,9,25.24012986,1
693,-11.7596888690914,-12.54429806880319,30,39,-7.06929243740272,-8.861024924871861,11,126.85226125,1
694,-11.1160339697709,-7.719760509032792,30,43,-8.96493172276967,-6.818900852793497,9,135.70121755,1
695,-13.2663485505611,-11.48619112273596,14,40,-11.1624205568429,-9.956436556412129,13,126.79642368,1
696,-11.9183560188793,-7.32120478274765,20,35,-6.23572716511475,-6.020831801940892,13,87.07033956,0
697,-12.2061736914667,-2.33308744542804,18,40,-12.39591259002845,-1.949379042968653,7,37.13733279,0
698,-14.8734257126456,-12.656607270322382,8,45,-10.77373658140152,-13.18534811568167,7,69.59392696,0
699,-15.1905584251633,-11.267056425866901,12,44,-12.85978719846128,-11.132090009162617,15,52.70051961,1
700,-11.8930059134058,-14.526453524489721,29,45,-9.26056114736512,-13.503039848371392,7,136.16130168,1
701,-11.9963746577453,-13.737368364960957,15,44,-9.10296755565189,-12.028025101218848,10,129.48322487,1
702,-12.7607888265658,-7.492446260203032,23,42,-10.6454086325698,-8.405188571290017,14,90.71190154,1
703,-14.9140675138477,-11.631877061830473,27,49,-13.02586469894926,-10.486221159905169,9,95.9562538,1
704,-11.8432979775169,-9.009723194328625,19,39,-7.05098095062312,-7.459825457744413,12,133.86136915,1
705,-13.3922708287301,-10.057014529167288,28,44,-12.23111493619112,-9.474244928992936,13,133.78851523,1
706,-12.2369935125285,-2.860271962773753,7,36,-10.86882395848776,-1.8119836669320666,13,0.17869241,0
707,-14.2939804859353,-13.606730400337828,24,42,-11.19844356287161,-11.158238430777924,9,133.03119739,1
708,-12.0617036276882,-12.633858431079252,30,44,-7.42716183219795,-11.051507636149164,15,134.79887451,0
709,-11.8432270022793,-10.776938411831445,30,41,-6.26815313892715,-8.767891462239046,13,135.89887346,1
710,-13.8180034539689,-15.375228790318957,25,47,-11.67273110246696,-15.06757476280405,6,133.29997637,0
711,-11.110936470747,-11.036248804269807,30,38,-5.37020508468204,-7.165678538510791,13,136.48152342,1
712,-13.3293662733691,-14.203617469027895,16,42,-8.89902835637062,-14.627939046376106,14,136.75212459,1
713,-13.0460867316037,-8.34724727691842,18,49,-13.26129603296865,-10.034811234032837,10,113.16870697,1
714,-12.5435935429807,-6.522459266670499,16,42,-9.99326259735515,-6.742760687668854,12,125.29858922,1
715,-14.6359608037448,-16.275606227818948,30,49,-9.41673858694613,-14.01325816764396,8,136.6341913,1
716,-11.8552001970059,-12.587403409692957,30,48,-10.38902386203668,-11.996039008988985,7,126.65884822,1
717,-13.4202837149559,-15.807675919179113,30,48,-10.64124486251095,-14.449567429442254,8,136.74302071,1
718,-12.0795855069954,-15.502715530873568,30,50,-6.18858926997113,-12.032112060133027,8,136.75116918,1
719,-13.3490174125318,-14.646731766716982,26,42,-9.67217420764707,-12.929340360092674,12,130.86050932,1
720,-13.4353080572406,-13.28143576090673,26,44,-10.24097020223517,-12.059976258195489,14,136.74841461,1
721,-14.1467544934276,-7.534517486718906,15,35,-10.62950485046431,-7.9361356576078705,6,21.48999712,0
722,-11.7921146614192,-14.840494630753236,30,42,-6.24500687125013,-10.529635393781861,13,136.30350205,1
723,-11.3285086797603,-12.367737028276624,30,46,-6.54138435819614,-8.164479420202655,15,132.44445339,1
724,-12.6766698218352,-11.426121842912197,25,45,-10.56459209929103,-11.84749504998752,12,135.71378606,1
725,-12.902256457548,-6.305173486593684,2,43,-12.27836315777399,-9.374013528643276,12,81.25117341,0
726,-12.3254748008255,-13.435498995949033,30,43,-8.95989701640768,-11.942691791923083,13,136.62964422,1
727,-13.3625632938086,-5.888287601123405,6,41,-10.83066663521606,-7.556350546207678,10,19.47171182,0
728,-12.6264460840975,-11.929561931670591,30,42,-10.70073876697473,-8.291784094684386,10,114.03417455,0
729,-14.0702368492998,-11.793113677122713,15,54,-13.98681348536846,-12.899345702199518,11,136.22063805,1
730,-14.0241822023522,-16.935456612708077,30,51,-9.42906197723479,-15.681341142379704,15,136.68870173,1
731,-12.5031360232017,-16.900542748424108,29,51,-7.99574202468527,-15.822496159302311,12,136.75213289,1
732,-11.9591096967208,-10.770339761895988,30,43,-9.69446178127912,-7.420009518046127,8,134.5020185,1
733,-11.9125419774015,-14.081111671813636,30,43,-6.98728981164886,-11.406578285604207,7,135.15636232,1
734,-14.1362895116414,-14.580671268170443,28,44,-11.02446632023086,-14.090448224803326,9,131.11740379,1
735,-13.1137526482764,-16.983989016396244,30,45,-8.0253837914891,-14.982389093395547,13,136.75176677,1
736,-13.866525709744,-15.6563021714897,30,50,-11.92288100859432,-14.42897498778974,6,133.98949787,1
737,-12.0308416619918,-5.793128958785704,14,33,-8.91695263030484,-2.672041793816014,12,84.76368912,0
738,-12.7736277351011,-5.66507234675273,7,36,-7.84729209431044,-5.70685653006457,11,37.3873056,0
739,-12.4124206178957,-8.103183477665217,14,37,-8.48833907529361,-6.449157180333547,14,25.18098929,0
740,-12.1864644053517,-8.646281584124077,22,37,-10.79142529700203,-8.094118559944544,9,77.32249136,0
741,-11.5113943678913,-8.127119846193803,16,35,-9.57082781414144,-7.828219014249191,14,48.67257812,0
742,-12.4141364718987,-8.027613885042252,24,46,-11.17151819955869,-6.533186071743142,14,135.38537984,1
743,-13.1220634342962,-8.406510164125184,26,46,-12.81999255597022,-8.66317339789708,8,130.46537183,1
744,-11.1860954272982,-5.672115958334896,19,41,-8.96617816067945,-4.803964690674501,8,128.70166693,1
745,-12.6599061182798,-12.683985006866983,30,40,-9.03640752156907,-9.94784665037232,12,118.29273482,1
746,-11.3065114317,-8.93231331038637,30,45,-8.57703376756588,-7.060669476345243,13,136.6540296,1
747,-12.7569516211101,-13.82254946854295,30,42,-10.06360695420846,-12.429351534676762,7,51.08006896,0
748,-12.3913055727134,-14.257112567507043,29,38,-8.5067568993692,-10.480992609581545,15,136.63099288,1
749,-12.8820225692334,-8.927280057578617,6,39,-11.86540414378103,-8.093843404719518,9,43.96419292,0
750,-12.539651444917,-7.250365636055472,24,35,-11.7229600201509,-8.45081731829996,6,0.48054657,0
751,-12.3309219021784,-12.944940892278915,30,49,-8.93562524431175,-9.177969770695537,9,136.27963893,1
752,-12.2061961051069,-10.128461194298488,25,40,-8.2174442374061,-9.682516805655538,8,105.85999548,0
753,-11.5021884562236,-9.414978666655703,30,37,-7.68861009539354,-6.32574010645528,6,134.02270186,1
754,-14.9859639982731,-14.405921402398366,29,46,-10.96145277298221,-12.798966273379225,13,135.46053076,1
755,-11.2849764040752,-5.2412299280763825,28,35,-9.12710443660728,-4.526240052000118,13,109.48022453,0
756,-16.4805955821762,-16.151421896035814,23,46,-13.42181341111885,-15.388078733550175,7,136.60208549,1
757,-12.3056199268309,-11.017798483142478,29,45,-8.30264810398077,-9.21103804265413,7,119.28742229,1
758,-12.5352430128098,-14.751093046371114,25,36,-8.8914766104989,-11.129676388264746,12,136.29708,1
759,-14.1535669206998,-16.857921788392787,30,44,-9.32467957060685,-14.657695889286616,14,134.5026521,1
760,-13.6871710338707,-6.751273595936789,3,38,-13.44708502682085,-7.49773765972205,11,6.33043081,0
761,-15.8882114284704,-11.467679366630339,5,42,-12.9654631409369,-11.090396662351047,6,39.68981487,0
762,-13.7766070550959,-6.20767580244997,10,44,-12.51486270445188,-7.129168749751331,7,79.98896326,1
763,-13.7331791110827,-12.647730904497664,30,45,-10.0216143570762,-11.342567840169412,14,135.17134428,1
764,-11.2591099996646,-7.582855094103355,28,36,-8.6380051384678,-4.392771852960932,7,42.52981695,0
765,-11.1990815373787,-7.814744674827107,12,38,-8.21452357019632,-8.125138662264032,8,131.14698319,1
766,-11.593351415395,-7.028656712308154,26,40,-10.0480659736876,-6.309063923671941,8,109.09788506,1
767,-15.9937947571414,-12.969992212972729,10,50,-12.35338319808808,-14.671075362391097,15,135.69653375,1
768,-11.1225825867375,-2.2525600319338146,8,35,-7.19952270541067,-0.8511765276357544,10,17.90121559,0
769,-13.8087593713376,-13.026309977189904,22,48,-12.72328437752494,-10.683284485396257,9,100.3924041,1
770,-15.8277301782471,-13.601166057456833,22,47,-11.80217391354423,-12.21399531572387,9,116.37552324,1
771,-14.856713679614,-17.33596235958565,30,52,-8.62748891959755,-16.7242554123872,11,136.75213506,1
772,-12.7498202300036,-9.534473645001018,5,44,-13.17144335143646,-12.08529936073491,13,15.08715401,0
773,-16.4841317486937,-16.41047559808055,5,49,-13.92238404723761,-15.035098899815644,8,136.41636847,1
774,-12.642736587738,-8.985669313881118,30,41,-8.29471623753303,-6.006508398244007,14,128.52843142,1
775,-11.3087349775586,-14.329917161533237,30,41,-5.2892594720295,-11.23106097104284,15,134.79957192,1
776,-11.5005864946621,-10.039288191310817,25,38,-7.94130535836662,-9.060712967932922,14,126.20501518,1
777,-13.2528549148847,-13.315747610813187,29,45,-11.12372126314246,-12.102782066269505,13,107.93280568,1
778,-12.8751803207362,-6.477875489435817,4,36,-11.35554997126588,-7.446468628083641,6,19.06014842,0
779,-11.4101408148845,-6.558690422053035,29,46,-10.4926788410588,-5.555666208013394,11,134.69000152,1
780,-13.9775551596658,-15.238131890544139,14,50,-12.09098312666878,-15.25986362154968,13,136.73368405,1
781,-14.9104871006636,-15.897927690775266,29,47,-9.00565165763743,-15.027749581589802,15,136.74361626,1
782,-13.7748856882478,-14.377309688599816,8,52,-13.19293092638434,-15.305184259591408,11,126.33377157,1
783,-13.5683641238289,-9.773918985301751,8,39,-13.18556606474264,-9.552585568170707,11,90.76106226,1
784,-12.4582285868626,-11.555134324138598,22,41,-10.72214759963834,-9.705198267567898,6,108.75337553,1
785,-11.4495232992619,-7.984201696975381,25,37,-8.18056756976401,-6.370390787407882,15,92.1988662,0
786,-11.157582450281,-3.1995633467404403,10,35,-9.04383645421186,-1.3259254340510793,14,61.13358543,1
787,-14.0355090053627,-14.69223254928443,30,54,-11.74247608520042,-13.692942222726082,10,136.26101491,1
788,-13.3935374029567,-11.497878249690732,29,41,-8.43744581085288,-10.295106851373925,13,136.60077629,1
789,-11.4735662458279,-10.481262685709595,30,41,-8.37502990892742,-6.98068618390397,13,136.49975808,1
790,-12.5700632716629,-9.632934625811544,21,38,-10.94988562860101,-8.195416499721452,10,96.99077482,1
791,-11.9930923057318,-10.062395835638405,16,44,-9.92574821383792,-9.809301825130628,13,136.21877501,1
792,-13.124046503874,-10.725666773349765,6,40,-12.85156300184686,-12.16756200783346,10,93.09037544,1
793,-10.9686912545789,-9.138900211522849,30,41,-8.09766093063907,-4.56116426872318,13,123.85958592,0
794,-11.9893885998684,-8.687545694092332,28,41,-9.00774225476205,-6.524029962872367,10,94.90194888,1
795,-12.8313044612863,-6.852933370495663,29,38,-7.38371399635003,-4.277330782487704,15,131.8175835,1
796,-13.2986880392689,-13.0805046131285,30,45,-8.7683028651662,-10.695059214827875,7,135.28309513,0
797,-14.6034571849594,-14.779784264124103,30,51,-12.07484294522242,-14.464421604219492,15,136.74745365,1
798,-14.0837426459188,-5.053614254301756,25,43,-11.25035321442429,-5.986207382165713,9,93.6597708,1
799,-12.7387488234302,-9.62945633361957,28,41,-10.97144484467266,-7.531143846714386,9,45.88626235,0
800,-13.8567197104686,-7.706955252519382,20,38,-11.41177754965664,-5.737550141800755,8,72.12281706,1
